V1,V2,p
"NC_053974.1 Speothos venaticus (Bush dog)","MH035676.1 Canis lupus dingo (Dingo)",0.952559
"NC_053974.1 Speothos venaticus (Bush dog)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.931648
"NC_053974.1 Speothos venaticus (Bush dog)","CM007595.1 Lycaon pictus (African hunting dog)",0.951935
"NC_053974.1 Speothos venaticus (Bush dog)","NC_027956.1 Canis lupaster (African golden wolf)",0.955212
"NC_053974.1 Speothos venaticus (Bush dog)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.931336
"NC_053974.1 Speothos venaticus (Bush dog)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.948573
"NC_053974.1 Speothos venaticus (Bush dog)","KT448282.1 Cuon alpinus (Dhole)",0.9518
"NC_053974.1 Speothos venaticus (Bush dog)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.953791
"NC_053974.1 Speothos venaticus (Bush dog)","KT448274.1 Canis aureus (Golden jackal)",0.953808
"NC_053974.1 Speothos venaticus (Bush dog)","KT448271.1 Canis adustus (Side-striped jackal)",0.932584
"NC_053974.1 Speothos venaticus (Bush dog)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.931391
"NC_053974.1 Speothos venaticus (Bush dog)","KP129082.1 Urocyon littoralis dickeyi",0.932018
"NC_053974.1 Speothos venaticus (Bush dog)","KP129081.1 Urocyon littoralis clementae",0.931704
"NC_053974.1 Speothos venaticus (Bush dog)","KP129064.1 Urocyon littoralis catalinae",0.931704
"NC_053974.1 Speothos venaticus (Bush dog)","KP129062.1 Urocyon littoralis santacruzae",0.931704
"NC_053974.1 Speothos venaticus (Bush dog)","KP129017.1 Urocyon littoralis littoralis",0.931704
"NC_053974.1 Speothos venaticus (Bush dog)","KP128993.1 Urocyon littoralis santarosae",0.931704
"NC_053974.1 Speothos venaticus (Bush dog)","KJ603240.1 Vulpes zerda (Fennec fox)",0.930087
"NC_053974.1 Speothos venaticus (Bush dog)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.954744
"NC_053974.1 Speothos venaticus (Bush dog)","KF709435.1 Nyctereutes procyonoides koreensis",0.931336
"NC_053974.1 Speothos venaticus (Bush dog)","NC_023958.1 Vulpes corsac (Corsac fox)",0.933302
"NC_053974.1 Speothos venaticus (Bush dog)","KF661092.1 Canis sp. Russia/33,500",0.953496
"NC_053974.1 Speothos venaticus (Bush dog)","KF661079.1 Canis sp. Belgium/36,000",0.897342
"NC_053974.1 Speothos venaticus (Bush dog)","KF646248.1 Cuon alpinus lepturus",0.951754
"NC_053974.1 Speothos venaticus (Bush dog)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.95334
"NC_053974.1 Speothos venaticus (Bush dog)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.933989
"NC_053974.1 Speothos venaticus (Bush dog)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.951779
"NC_053974.1 Speothos venaticus (Bush dog)","KC461238.1 Canis lupus desertorum",0.952091
"NC_053974.1 Speothos venaticus (Bush dog)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.950999
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MT883492.1 Vulpes lagopus (Arctic fox)",0.942043
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MN181407.1 Lycalopex sp. CAN005",0.944392
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MN181406.1 Lycalopex sp. CAN003",0.944392
"MW257223.1 Otocyon megalotis (Bat-eared fox)","LC520095.1 Canis lupus hodophilax (Japanese wolf)",0.943766
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MK948871.1 Canis lupus orion (Greenland wolf)",0.942826
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MN122913.1 Vulpes vulpes (Red fox)",0.940163
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.943139
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MH035676.1 Canis lupus dingo (Dingo)",0.943766
"MW257223.1 Otocyon megalotis (Bat-eared fox)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.941886
"MW257223.1 Otocyon megalotis (Bat-eared fox)","CM007595.1 Lycaon pictus (African hunting dog)",0.936873
"MW257223.1 Otocyon megalotis (Bat-eared fox)","NC_027956.1 Canis lupaster (African golden wolf)",0.944862
"MW257223.1 Otocyon megalotis (Bat-eared fox)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.937657
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.940107
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KT448282.1 Cuon alpinus (Dhole)",0.945175
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.946742
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KT448274.1 Canis aureus (Golden jackal)",0.945959
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KT448271.1 Canis adustus (Side-striped jackal)",0.922306
"MW257223.1 Otocyon megalotis (Bat-eared fox)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.937343
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KP129082.1 Urocyon littoralis dickeyi",0.9375
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KP129081.1 Urocyon littoralis clementae",0.937187
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KP129064.1 Urocyon littoralis catalinae",0.937187
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KP129062.1 Urocyon littoralis santacruzae",0.937187
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KP129017.1 Urocyon littoralis littoralis",0.937187
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KP128993.1 Urocyon littoralis santarosae",0.937187
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KJ603240.1 Vulpes zerda (Fennec fox)",0.93562
"MW257223.1 Otocyon megalotis (Bat-eared fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.945489
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.941573
"MW257223.1 Otocyon megalotis (Bat-eared fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.936755
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KF661092.1 Canis sp. Russia/33,500",0.944079
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KF661079.1 Canis sp. Belgium/36,000",0.896933
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KF646248.1 Cuon alpinus lepturus",0.944706
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.945332
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.940633
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.943139
"MW257223.1 Otocyon megalotis (Bat-eared fox)","KC461238.1 Canis lupus desertorum",0.943452
"MW257223.1 Otocyon megalotis (Bat-eared fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.942826
"MT883492.1 Vulpes lagopus (Arctic fox)","MN181407.1 Lycalopex sp. CAN005",0.937169
"MT883492.1 Vulpes lagopus (Arctic fox)","MN181406.1 Lycalopex sp. CAN003",0.937481
"MT883492.1 Vulpes lagopus (Arctic fox)","LC520095.1 Canis lupus hodophilax (Japanese wolf)",0.933364
"MT883492.1 Vulpes lagopus (Arctic fox)","MK948871.1 Canis lupus orion (Greenland wolf)",0.933833
"MT883492.1 Vulpes lagopus (Arctic fox)","MN122913.1 Vulpes vulpes (Red fox)",0.965368
"MT883492.1 Vulpes lagopus (Arctic fox)","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.934145
"MT883492.1 Vulpes lagopus (Arctic fox)","MH035676.1 Canis lupus dingo (Dingo)",0.935393
"MT883492.1 Vulpes lagopus (Arctic fox)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.938358
"MT883492.1 Vulpes lagopus (Arctic fox)","CM007595.1 Lycaon pictus (African hunting dog)",0.937266
"MT883492.1 Vulpes lagopus (Arctic fox)","NC_027956.1 Canis lupaster (African golden wolf)",0.935081
"MT883492.1 Vulpes lagopus (Arctic fox)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.965059
"MT883492.1 Vulpes lagopus (Arctic fox)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.934933
"MT883492.1 Vulpes lagopus (Arctic fox)","KT448282.1 Cuon alpinus (Dhole)",0.935681
"MT883492.1 Vulpes lagopus (Arctic fox)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.93844
"MT883492.1 Vulpes lagopus (Arctic fox)","KT448274.1 Canis aureus (Golden jackal)",0.935081
"MT883492.1 Vulpes lagopus (Arctic fox)","KT448271.1 Canis adustus (Side-striped jackal)",0.915816
"MT883492.1 Vulpes lagopus (Arctic fox)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.936717
"MT883492.1 Vulpes lagopus (Arctic fox)","KP129082.1 Urocyon littoralis dickeyi",0.93703
"MT883492.1 Vulpes lagopus (Arctic fox)","KP129081.1 Urocyon littoralis clementae",0.937343
"MT883492.1 Vulpes lagopus (Arctic fox)","KP129064.1 Urocyon littoralis catalinae",0.936717
"MT883492.1 Vulpes lagopus (Arctic fox)","KP129062.1 Urocyon littoralis santacruzae",0.936717
"MT883492.1 Vulpes lagopus (Arctic fox)","KP129017.1 Urocyon littoralis littoralis",0.936717
"MT883492.1 Vulpes lagopus (Arctic fox)","KP128993.1 Urocyon littoralis santarosae",0.936717
"MT883492.1 Vulpes lagopus (Arctic fox)","KJ603240.1 Vulpes zerda (Fennec fox)",0.959802
"MT883492.1 Vulpes lagopus (Arctic fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.938392
"MT883492.1 Vulpes lagopus (Arctic fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.938983
"MT883492.1 Vulpes lagopus (Arctic fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.961394
"MT883492.1 Vulpes lagopus (Arctic fox)","KF661092.1 Canis sp. Russia/33,500",0.934301
"MT883492.1 Vulpes lagopus (Arctic fox)","KF661079.1 Canis sp. Belgium/36,000",0.889162
"MT883492.1 Vulpes lagopus (Arctic fox)","KF646248.1 Cuon alpinus lepturus",0.93562
"MT883492.1 Vulpes lagopus (Arctic fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.934457
"MT883492.1 Vulpes lagopus (Arctic fox)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.964595
"MT883492.1 Vulpes lagopus (Arctic fox)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.934145
"MT883492.1 Vulpes lagopus (Arctic fox)","KC461238.1 Canis lupus desertorum",0.934769
"MT883492.1 Vulpes lagopus (Arctic fox)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.933365
"MN181407.1 Lycalopex sp. CAN005","MN181406.1 Lycalopex sp. CAN003",0.996726
"MN181407.1 Lycalopex sp. CAN005","LC520095.1 Canis lupus hodophilax (Japanese wolf)",0.950421
"MN181407.1 Lycalopex sp. CAN005","MK948871.1 Canis lupus orion (Greenland wolf)",0.948814
"MN181407.1 Lycalopex sp. CAN005","MN122913.1 Vulpes vulpes (Red fox)",0.937169
"MN181407.1 Lycalopex sp. CAN005","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.949126
"MN181407.1 Lycalopex sp. CAN005","MH035676.1 Canis lupus dingo (Dingo)",0.949282
"MN181407.1 Lycalopex sp. CAN005","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.935237
"MN181407.1 Lycalopex sp. CAN005","CM007595.1 Lycaon pictus (African hunting dog)",0.950062
"MN181407.1 Lycalopex sp. CAN005","NC_027956.1 Canis lupaster (African golden wolf)",0.952403
"MN181407.1 Lycalopex sp. CAN005","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.933115
"MN181407.1 Lycalopex sp. CAN005","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.98683
"MN181407.1 Lycalopex sp. CAN005","KT448282.1 Cuon alpinus (Dhole)",0.947731
"MN181407.1 Lycalopex sp. CAN005","KT448280.1 Canis mesomelas (Black-backed jackal)",0.953791
"MN181407.1 Lycalopex sp. CAN005","KT448274.1 Canis aureus (Golden jackal)",0.95334
"MN181407.1 Lycalopex sp. CAN005","KT448271.1 Canis adustus (Side-striped jackal)",0.929685
"MN181407.1 Lycalopex sp. CAN005","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.934994
"MN181407.1 Lycalopex sp. CAN005","KP129082.1 Urocyon littoralis dickeyi",0.935307
"MN181407.1 Lycalopex sp. CAN005","KP129081.1 Urocyon littoralis clementae",0.934994
"MN181407.1 Lycalopex sp. CAN005","KP129064.1 Urocyon littoralis catalinae",0.934994
"MN181407.1 Lycalopex sp. CAN005","KP129062.1 Urocyon littoralis santacruzae",0.934994
"MN181407.1 Lycalopex sp. CAN005","KP129017.1 Urocyon littoralis littoralis",0.934994
"MN181407.1 Lycalopex sp. CAN005","KP128993.1 Urocyon littoralis santarosae",0.934994
"MN181407.1 Lycalopex sp. CAN005","KJ603240.1 Vulpes zerda (Fennec fox)",0.935298
"MN181407.1 Lycalopex sp. CAN005","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.955254
"MN181407.1 Lycalopex sp. CAN005","KF709435.1 Nyctereutes procyonoides koreensis",0.934457
"MN181407.1 Lycalopex sp. CAN005","NC_023958.1 Vulpes corsac (Corsac fox)",0.933459
"MN181407.1 Lycalopex sp. CAN005","KF661092.1 Canis sp. Russia/33,500",0.950531
"MN181407.1 Lycalopex sp. CAN005","KF661079.1 Canis sp. Belgium/36,000",0.899591
"MN181407.1 Lycalopex sp. CAN005","KF646248.1 Cuon alpinus lepturus",0.947682
"MN181407.1 Lycalopex sp. CAN005","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.950531
"MN181407.1 Lycalopex sp. CAN005","KF387633.1 Vulpes vulpes montana (Hill fox)",0.936545
"MN181407.1 Lycalopex sp. CAN005","KC896375.1 Canis lupus campestris (Steppe wolf)",0.949126
"MN181407.1 Lycalopex sp. CAN005","KC461238.1 Canis lupus desertorum",0.950062
"MN181407.1 Lycalopex sp. CAN005","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.947409
"MN181406.1 Lycalopex sp. CAN003","LC520095.1 Canis lupus hodophilax (Japanese wolf)",0.949953
"MN181406.1 Lycalopex sp. CAN003","MK948871.1 Canis lupus orion (Greenland wolf)",0.948346
"MN181406.1 Lycalopex sp. CAN003","MN122913.1 Vulpes vulpes (Red fox)",0.936857
"MN181406.1 Lycalopex sp. CAN003","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.948658
"MN181406.1 Lycalopex sp. CAN003","MH035676.1 Canis lupus dingo (Dingo)",0.948814
"MN181406.1 Lycalopex sp. CAN003","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.934769
"MN181406.1 Lycalopex sp. CAN003","CM007595.1 Lycaon pictus (African hunting dog)",0.949282
"MN181406.1 Lycalopex sp. CAN003","NC_027956.1 Canis lupaster (African golden wolf)",0.952247
"MN181406.1 Lycalopex sp. CAN003","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.932803
"MN181406.1 Lycalopex sp. CAN003","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.986046
"MN181406.1 Lycalopex sp. CAN003","KT448282.1 Cuon alpinus (Dhole)",0.948044
"MN181406.1 Lycalopex sp. CAN003","KT448280.1 Canis mesomelas (Black-backed jackal)",0.953791
"MN181406.1 Lycalopex sp. CAN003","KT448274.1 Canis aureus (Golden jackal)",0.953184
"MN181406.1 Lycalopex sp. CAN003","KT448271.1 Canis adustus (Side-striped jackal)",0.929841
"MN181406.1 Lycalopex sp. CAN003","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.93515
"MN181406.1 Lycalopex sp. CAN003","KP129082.1 Urocyon littoralis dickeyi",0.935464
"MN181406.1 Lycalopex sp. CAN003","KP129081.1 Urocyon littoralis clementae",0.93515
"MN181406.1 Lycalopex sp. CAN003","KP129064.1 Urocyon littoralis catalinae",0.93515
"MN181406.1 Lycalopex sp. CAN003","KP129062.1 Urocyon littoralis santacruzae",0.93515
"MN181406.1 Lycalopex sp. CAN003","KP129017.1 Urocyon littoralis littoralis",0.93515
"MN181406.1 Lycalopex sp. CAN003","KP128993.1 Urocyon littoralis santarosae",0.93515
"MN181406.1 Lycalopex sp. CAN003","KJ603240.1 Vulpes zerda (Fennec fox)",0.935921
"MN181406.1 Lycalopex sp. CAN003","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.954319
"MN181406.1 Lycalopex sp. CAN003","KF709435.1 Nyctereutes procyonoides koreensis",0.933989
"MN181406.1 Lycalopex sp. CAN003","NC_023958.1 Vulpes corsac (Corsac fox)",0.933145
"MN181406.1 Lycalopex sp. CAN003","KF661092.1 Canis sp. Russia/33,500",0.950062
"MN181406.1 Lycalopex sp. CAN003","KF661079.1 Canis sp. Belgium/36,000",0.899387
"MN181406.1 Lycalopex sp. CAN003","KF646248.1 Cuon alpinus lepturus",0.947995
"MN181406.1 Lycalopex sp. CAN003","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.950375
"MN181406.1 Lycalopex sp. CAN003","KF387633.1 Vulpes vulpes montana (Hill fox)",0.936233
"MN181406.1 Lycalopex sp. CAN003","KC896375.1 Canis lupus campestris (Steppe wolf)",0.948658
"MN181406.1 Lycalopex sp. CAN003","KC461238.1 Canis lupus desertorum",0.949594
"MN181406.1 Lycalopex sp. CAN003","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.946941
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","MK948871.1 Canis lupus orion (Greenland wolf)",0.996723
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","MN122913.1 Vulpes vulpes (Red fox)",0.937403
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.997035
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","MH035676.1 Canis lupus dingo (Dingo)",0.996255
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.93789
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","CM007595.1 Lycaon pictus (African hunting dog)",0.957709
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","NC_027956.1 Canis lupaster (African golden wolf)",0.98814
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.935694
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.952023
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KT448282.1 Cuon alpinus (Dhole)",0.962128
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.971961
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KT448274.1 Canis aureus (Golden jackal)",0.986579
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KT448271.1 Canis adustus (Side-striped jackal)",0.939578
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.941729
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KP129082.1 Urocyon littoralis dickeyi",0.941416
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KP129081.1 Urocyon littoralis clementae",0.941103
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KP129064.1 Urocyon littoralis catalinae",0.941103
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KP129062.1 Urocyon littoralis santacruzae",0.941103
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KP129017.1 Urocyon littoralis littoralis",0.941103
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KP128993.1 Urocyon littoralis santarosae",0.941103
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KJ603240.1 Vulpes zerda (Fennec fox)",0.93818
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.954644
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KF709435.1 Nyctereutes procyonoides koreensis",0.936642
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","NC_023958.1 Vulpes corsac (Corsac fox)",0.937068
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KF661092.1 Canis sp. Russia/33,500",0.998439
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KF661079.1 Canis sp. Belgium/36,000",0.925153
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KF646248.1 Cuon alpinus lepturus",0.962093
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.989232
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.93849
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.996411
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","KC461238.1 Canis lupus desertorum",0.996411
"LC520095.1 Canis lupus hodophilax (Japanese wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.995318
"MK948871.1 Canis lupus orion (Greenland wolf)","MN122913.1 Vulpes vulpes (Red fox)",0.937266
"MK948871.1 Canis lupus orion (Greenland wolf)","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.999688
"MK948871.1 Canis lupus orion (Greenland wolf)","MH035676.1 Canis lupus dingo (Dingo)",0.996099
"MK948871.1 Canis lupus orion (Greenland wolf)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.936017
"MK948871.1 Canis lupus orion (Greenland wolf)","CM007595.1 Lycaon pictus (African hunting dog)",0.955993
"MK948871.1 Canis lupus orion (Greenland wolf)","NC_027956.1 Canis lupaster (African golden wolf)",0.987516
"MK948871.1 Canis lupus orion (Greenland wolf)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.935705
"MK948871.1 Canis lupus orion (Greenland wolf)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.950298
"MK948871.1 Canis lupus orion (Greenland wolf)","KT448282.1 Cuon alpinus (Dhole)",0.960407
"MK948871.1 Canis lupus orion (Greenland wolf)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.972118
"MK948871.1 Canis lupus orion (Greenland wolf)","KT448274.1 Canis aureus (Golden jackal)",0.984707
"MK948871.1 Canis lupus orion (Greenland wolf)","KT448271.1 Canis adustus (Side-striped jackal)",0.939139
"MK948871.1 Canis lupus orion (Greenland wolf)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.943452
"MK948871.1 Canis lupus orion (Greenland wolf)","KP129082.1 Urocyon littoralis dickeyi",0.943139
"MK948871.1 Canis lupus orion (Greenland wolf)","KP129081.1 Urocyon littoralis clementae",0.942826
"MK948871.1 Canis lupus orion (Greenland wolf)","KP129064.1 Urocyon littoralis catalinae",0.942826
"MK948871.1 Canis lupus orion (Greenland wolf)","KP129062.1 Urocyon littoralis santacruzae",0.942826
"MK948871.1 Canis lupus orion (Greenland wolf)","KP129017.1 Urocyon littoralis littoralis",0.942826
"MK948871.1 Canis lupus orion (Greenland wolf)","KP128993.1 Urocyon littoralis santarosae",0.942826
"MK948871.1 Canis lupus orion (Greenland wolf)","KJ603240.1 Vulpes zerda (Fennec fox)",0.937578
"MK948871.1 Canis lupus orion (Greenland wolf)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.95412
"MK948871.1 Canis lupus orion (Greenland wolf)","KF709435.1 Nyctereutes procyonoides koreensis",0.934769
"MK948871.1 Canis lupus orion (Greenland wolf)","NC_023958.1 Vulpes corsac (Corsac fox)",0.936284
"MK948871.1 Canis lupus orion (Greenland wolf)","KF661092.1 Canis sp. Russia/33,500",0.998283
"MK948871.1 Canis lupus orion (Greenland wolf)","KF661079.1 Canis sp. Belgium/36,000",0.924949
"MK948871.1 Canis lupus orion (Greenland wolf)","KF646248.1 Cuon alpinus lepturus",0.96037
"MK948871.1 Canis lupus orion (Greenland wolf)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.988608
"MK948871.1 Canis lupus orion (Greenland wolf)","KF387633.1 Vulpes vulpes montana (Hill fox)",0.93867
"MK948871.1 Canis lupus orion (Greenland wolf)","KC896375.1 Canis lupus campestris (Steppe wolf)",0.999064
"MK948871.1 Canis lupus orion (Greenland wolf)","KC461238.1 Canis lupus desertorum",0.998752
"MK948871.1 Canis lupus orion (Greenland wolf)","GQ374438.1 Canis lupus chanco (Mongolian wolf)",0.997971
"MN122913.1 Vulpes vulpes (Red fox)","MH746950.1 Canis lupus lupus (Eurasian wolf)",0.937578
"MN122913.1 Vulpes vulpes (Red fox)","MH035676.1 Canis lupus dingo (Dingo)",0.937578
"MN122913.1 Vulpes vulpes (Red fox)","MG256392.1 Nyctereutes procyonoides (Raccoon dog)",0.94382
"MN122913.1 Vulpes vulpes (Red fox)","CM007595.1 Lycaon pictus (African hunting dog)",0.941323
"MN122913.1 Vulpes vulpes (Red fox)","NC_027956.1 Canis lupaster (African golden wolf)",0.938826
"MN122913.1 Vulpes vulpes (Red fox)","NC_027935.1 Vulpes ferrilata (Tibetan sand fox)",0.970779
"MN122913.1 Vulpes vulpes (Red fox)","KT448284.1 Lycalopex sechurae (Sechura desert fox)",0.934933
"MN122913.1 Vulpes vulpes (Red fox)","KT448282.1 Cuon alpinus (Dhole)",0.93662
"MN122913.1 Vulpes vulpes (Red fox)","KT448280.1 Canis mesomelas (Black-backed jackal)",0.941573
"MN122913.1 Vulpes vulpes (Red fox)","KT448274.1 Canis aureus (Golden jackal)",0.93867
"MN122913.1 Vulpes vulpes (Red fox)","KT448271.1 Canis adustus (Side-striped jackal)",0.91628
"MN122913.1 Vulpes vulpes (Red fox)","NC_026723.1 Urocyon cinereoargenteus (Gray fox)",0.93844
"MN122913.1 Vulpes vulpes (Red fox)","KP129082.1 Urocyon littoralis dickeyi",0.93844
"MN122913.1 Vulpes vulpes (Red fox)","KP129081.1 Urocyon littoralis clementae",0.938127
"MN122913.1 Vulpes vulpes (Red fox)","KP129064.1 Urocyon littoralis catalinae",0.938127
"MN122913.1 Vulpes vulpes (Red fox)","KP129062.1 Urocyon littoralis santacruzae",0.938127
"MN122913.1 Vulpes vulpes (Red fox)","KP129017.1 Urocyon littoralis littoralis",0.938127
"MN122913.1 Vulpes vulpes (Red fox)","KP128993.1 Urocyon littoralis santarosae",0.938127
"MN122913.1 Vulpes vulpes (Red fox)","KJ603240.1 Vulpes zerda (Fennec fox)",0.958874
"MN122913.1 Vulpes vulpes (Red fox)","NC_024172.1 Chrysocyon brachyurus (Maned wolf)",0.936375
"MN122913.1 Vulpes vulpes (Red fox)","KF709435.1 Nyctereutes procyonoides koreensis",0.944444
"MN122913.1 Vulpes vulpes (Red fox)","NC_023958.1 Vulpes corsac (Corsac fox)",0.969711
"MN122913.1 Vulpes vulpes (Red fox)","KF661092.1 Canis sp. Russia/33,500",0.938046
"MN122913.1 Vulpes vulpes (Red fox)","KF661079.1 Canis sp. Belgium/36,000",0.890798
"MN122913.1 Vulpes vulpes (Red fox)","KF646248.1 Cuon alpinus lepturus",0.93656
"MN122913.1 Vulpes vulpes (Red fox)","KF573616.1 Canis lupus laniger (Tibetan wolf)",0.93789
