V1,V2,p
"MT499915.1 Felis catus (Domestic cat)","KP202264.1 Panthera onca (Jaguar)",0.954715
"MT499915.1 Felis catus (Domestic cat)","KJ866876.1 Panthera pardus japonensis",0.951845
"MT499915.1 Felis catus (Domestic cat)","KF907306.1 Panthera leo leo",0.949391
"MT499915.1 Felis catus (Domestic cat)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.944807
"MT499915.1 Felis catus (Domestic cat)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.945118
"MT499915.1 Felis catus (Domestic cat)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.94574
"MT499915.1 Felis catus (Domestic cat)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.950249
"MH706704.1 Lynx lynx (Eurasian lynx)","MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)",0.996139
"MH706704.1 Lynx lynx (Eurasian lynx)","MK469962.1 Acinonyx jubatus jubatus",0.970574
"MH706704.1 Lynx lynx (Eurasian lynx)","MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)",0.959925
"MH706704.1 Lynx lynx (Eurasian lynx)","LC375963.1 Prionailurus iriomotensis (Iriomote cat)",0.960539
"MH706704.1 Lynx lynx (Eurasian lynx)","LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)",0.960229
"MH706704.1 Lynx lynx (Eurasian lynx)","MN624080.1 Panthera tigris altaica (Amur tiger)",0.948383
"MH706704.1 Lynx lynx (Eurasian lynx)","MH978908.1 Otocolobus manul (Pallas's cat)",0.958721
"MH706704.1 Lynx lynx (Eurasian lynx)","MK043027.1 Panthera pardus (Leopard)",0.95227
"MH706704.1 Lynx lynx (Eurasian lynx)","CM017348.2 Lynx canadensis (Canada lynx)",0.986952
"MH706704.1 Lynx lynx (Eurasian lynx)","MH818222.1 Puma concolor (Puma)",0.962255
"MH706704.1 Lynx lynx (Eurasian lynx)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.959266
"MH706704.1 Lynx lynx (Eurasian lynx)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.836098
"MH706704.1 Lynx lynx (Eurasian lynx)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.919201
"MH706704.1 Lynx lynx (Eurasian lynx)","KX911412.1 Lynx pardinus (Spanish lynx)",0.984312
"MH706704.1 Lynx lynx (Eurasian lynx)","KU234271.1 Panthera leo persica (Asiatic lion)",0.951803
"MH706704.1 Lynx lynx (Eurasian lynx)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.947181
"MH706704.1 Lynx lynx (Eurasian lynx)","KX265095.1 Catopuma badia (Bay cat)",0.959304
"MH706704.1 Lynx lynx (Eurasian lynx)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.953868
"MH706704.1 Lynx lynx (Eurasian lynx)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.958683
"MH706704.1 Lynx lynx (Eurasian lynx)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.957169
"MH706704.1 Lynx lynx (Eurasian lynx)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.952515
"MH706704.1 Lynx lynx (Eurasian lynx)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.952892
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.954997
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028321.1 Leopardus guigna (Kodkod)",0.957984
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.959304
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028318.1 Leopardus wiedii (Margay)",0.96051
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.955266
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028316.1 Leptailurus serval (Serval)",0.958178
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028314.1 Leopardus colocolo (Colocolo)",0.955462
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.9621
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028310.1 Felis silvestris (Wild cat)",0.957556
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028309.1 Felis nigripes (Black-footed cat)",0.958062
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028308.1 Felis margarita (Sand cat)",0.958021
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028307.1 Felis chaus (Jungle cat)",0.959108
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028306.1 Caracal caracal (Caracal)",0.94943
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_028299.1 Profelis aurata (African golden cat)",0.952381
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202285.1 Lynx rufus (Bobcat)",0.968401
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.958333
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.956779
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202271.1 Acinonyx jubatus (Cheetah)",0.960391
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202269.1 Panthera uncia (Snow leopard)",0.952004
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202268.1 Panthera tigris (Tiger)",0.949349
"MH706704.1 Lynx lynx (Eurasian lynx)","KP202264.1 Panthera onca (Jaguar)",0.950825
"MH706704.1 Lynx lynx (Eurasian lynx)","KJ866876.1 Panthera pardus japonensis",0.952627
"MH706704.1 Lynx lynx (Eurasian lynx)","KF907306.1 Panthera leo leo",0.952983
"MH706704.1 Lynx lynx (Eurasian lynx)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.94873
"MH706704.1 Lynx lynx (Eurasian lynx)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.94904
"MH706704.1 Lynx lynx (Eurasian lynx)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.94904
"MH706704.1 Lynx lynx (Eurasian lynx)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.953377
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MK469962.1 Acinonyx jubatus jubatus",0.979408
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","LC375963.1 Prionailurus iriomotensis (Iriomote cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MN624080.1 Panthera tigris altaica (Amur tiger)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MH978908.1 Otocolobus manul (Pallas's cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MK043027.1 Panthera pardus (Leopard)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","CM017348.2 Lynx canadensis (Canada lynx)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MH818222.1 Puma concolor (Puma)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.997426
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KX911412.1 Lynx pardinus (Spanish lynx)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KU234271.1 Panthera leo persica (Asiatic lion)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KX265095.1 Catopuma badia (Bay cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028321.1 Leopardus guigna (Kodkod)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028318.1 Leopardus wiedii (Margay)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028316.1 Leptailurus serval (Serval)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028314.1 Leopardus colocolo (Colocolo)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028310.1 Felis silvestris (Wild cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028309.1 Felis nigripes (Black-footed cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028308.1 Felis margarita (Sand cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028307.1 Felis chaus (Jungle cat)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028306.1 Caracal caracal (Caracal)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_028299.1 Profelis aurata (African golden cat)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202285.1 Lynx rufus (Bobcat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202271.1 Acinonyx jubatus (Cheetah)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202269.1 Panthera uncia (Snow leopard)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202268.1 Panthera tigris (Tiger)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KP202264.1 Panthera onca (Jaguar)",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KJ866876.1 Panthera pardus japonensis",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KF907306.1 Panthera leo leo",0.994852
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.996139
"MK469963.1 Acinonyx jubatus venaticus (Asiatic cheetah)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.996139
"MK469962.1 Acinonyx jubatus jubatus","MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)",0.998823
"MK469962.1 Acinonyx jubatus jubatus","LC375963.1 Prionailurus iriomotensis (Iriomote cat)",0.969633
"MK469962.1 Acinonyx jubatus jubatus","LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)",0.969162
"MK469962.1 Acinonyx jubatus jubatus","MN624080.1 Panthera tigris altaica (Amur tiger)",0.954567
"MK469962.1 Acinonyx jubatus jubatus","MH978908.1 Otocolobus manul (Pallas's cat)",0.972222
"MK469962.1 Acinonyx jubatus jubatus","MK043027.1 Panthera pardus (Leopard)",0.964218
"MK469962.1 Acinonyx jubatus jubatus","CM017348.2 Lynx canadensis (Canada lynx)",0.969633
"MK469962.1 Acinonyx jubatus jubatus","MH818222.1 Puma concolor (Puma)",0.974576
"MK469962.1 Acinonyx jubatus jubatus","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.971516
"MK469962.1 Acinonyx jubatus jubatus","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.909605
"MK469962.1 Acinonyx jubatus jubatus","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.958569
"MK469962.1 Acinonyx jubatus jubatus","KX911412.1 Lynx pardinus (Spanish lynx)",0.969162
"MK469962.1 Acinonyx jubatus jubatus","KU234271.1 Panthera leo persica (Asiatic lion)",0.9621
"MK469962.1 Acinonyx jubatus jubatus","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.962806
"MK469962.1 Acinonyx jubatus jubatus","KX265095.1 Catopuma badia (Bay cat)",0.971516
"MK469962.1 Acinonyx jubatus jubatus","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.965631
"MK469962.1 Acinonyx jubatus jubatus","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.970104
"MK469962.1 Acinonyx jubatus jubatus","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.969162
"MK469962.1 Acinonyx jubatus jubatus","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.963983
"MK469962.1 Acinonyx jubatus jubatus","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.963277
"MK469962.1 Acinonyx jubatus jubatus","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.968691
"MK469962.1 Acinonyx jubatus jubatus","NC_028321.1 Leopardus guigna (Kodkod)",0.96516
"MK469962.1 Acinonyx jubatus jubatus","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.967985
"MK469962.1 Acinonyx jubatus jubatus","NC_028318.1 Leopardus wiedii (Margay)",0.966102
"MK469962.1 Acinonyx jubatus jubatus","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.965866
"MK469962.1 Acinonyx jubatus jubatus","NC_028316.1 Leptailurus serval (Serval)",0.97693
"MK469962.1 Acinonyx jubatus jubatus","NC_028314.1 Leopardus colocolo (Colocolo)",0.962571
"MK469962.1 Acinonyx jubatus jubatus","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.974105
"MK469962.1 Acinonyx jubatus jubatus","NC_028310.1 Felis silvestris (Wild cat)",0.970339
"MK469962.1 Acinonyx jubatus jubatus","NC_028309.1 Felis nigripes (Black-footed cat)",0.968456
"MK469962.1 Acinonyx jubatus jubatus","NC_028308.1 Felis margarita (Sand cat)",0.966573
"MK469962.1 Acinonyx jubatus jubatus","NC_028307.1 Felis chaus (Jungle cat)",0.968691
"MK469962.1 Acinonyx jubatus jubatus","NC_028306.1 Caracal caracal (Caracal)",0.966337
"MK469962.1 Acinonyx jubatus jubatus","NC_028299.1 Profelis aurata (African golden cat)",0.964454
"MK469962.1 Acinonyx jubatus jubatus","KP202285.1 Lynx rufus (Bobcat)",0.972928
"MK469962.1 Acinonyx jubatus jubatus","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.971281
"MK469962.1 Acinonyx jubatus jubatus","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.97081
"MK469962.1 Acinonyx jubatus jubatus","KP202271.1 Acinonyx jubatus (Cheetah)",1
"MK469962.1 Acinonyx jubatus jubatus","KP202269.1 Panthera uncia (Snow leopard)",0.963041
"MK469962.1 Acinonyx jubatus jubatus","KP202268.1 Panthera tigris (Tiger)",0.957392
"MK469962.1 Acinonyx jubatus jubatus","KP202264.1 Panthera onca (Jaguar)",0.962571
"MK469962.1 Acinonyx jubatus jubatus","KJ866876.1 Panthera pardus japonensis",0.963512
"MK469962.1 Acinonyx jubatus jubatus","KF907306.1 Panthera leo leo",0.959275
"MK469962.1 Acinonyx jubatus jubatus","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.957392
"MK469962.1 Acinonyx jubatus jubatus","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.957863
"MK469962.1 Acinonyx jubatus jubatus","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.956921
"MK469962.1 Acinonyx jubatus jubatus","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.961629
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","LC375963.1 Prionailurus iriomotensis (Iriomote cat)",0.958217
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)",0.957285
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","MN624080.1 Panthera tigris altaica (Amur tiger)",0.945274
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","MH978908.1 Otocolobus manul (Pallas's cat)",0.962566
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","MK043027.1 Panthera pardus (Leopard)",0.950404
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","CM017348.2 Lynx canadensis (Canada lynx)",0.958527
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","MH818222.1 Puma concolor (Puma)",0.970954
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.960976
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.8411
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.925443
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KX911412.1 Lynx pardinus (Spanish lynx)",0.95713
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KU234271.1 Panthera leo persica (Asiatic lion)",0.950093
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.95045
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KX265095.1 Catopuma badia (Bay cat)",0.962877
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.958993
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.957906
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.957285
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.951265
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.95056
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.959304
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028321.1 Leopardus guigna (Kodkod)",0.954644
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.957596
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028318.1 Leopardus wiedii (Margay)",0.956312
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.95511
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028316.1 Leptailurus serval (Serval)",0.965174
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028314.1 Leopardus colocolo (Colocolo)",0.954023
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.966605
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028310.1 Felis silvestris (Wild cat)",0.960199
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028309.1 Felis nigripes (Black-footed cat)",0.961789
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028308.1 Felis margarita (Sand cat)",0.958177
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028307.1 Felis chaus (Jungle cat)",0.959459
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028306.1 Caracal caracal (Caracal)",0.957285
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_028299.1 Profelis aurata (African golden cat)",0.956116
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202285.1 Lynx rufus (Bobcat)",0.959925
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.960665
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.961132
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202271.1 Acinonyx jubatus (Cheetah)",0.998913
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202269.1 Panthera uncia (Snow leopard)",0.949829
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202268.1 Panthera tigris (Tiger)",0.947499
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KP202264.1 Panthera onca (Jaguar)",0.951603
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KJ866876.1 Panthera pardus japonensis",0.951063
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KF907306.1 Panthera leo leo",0.947985
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","KF892541.1 Panthera tigris tigris (Bengal tiger)",0.947033
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","JF357971.1 Panthera tigris corbetti (Indochinese tiger)",0.947344
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","JF357970.1 Panthera tigris sumatrae (Sumatran tiger)",0.947344
"MK469961.1 Acinonyx jubatus soemmeringii (Northeast African cheetah)","NC_014770.1 Panthera tigris amoyensis (Amoy tiger)",0.948431
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","LC375961.1 Prionailurus bengalensis euptilurus (Amur leopard cat)",0.999071
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","MN624080.1 Panthera tigris altaica (Amur tiger)",0.946051
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","MH978908.1 Otocolobus manul (Pallas's cat)",0.959963
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","MK043027.1 Panthera pardus (Leopard)",0.950093
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","CM017348.2 Lynx canadensis (Canada lynx)",0.960547
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","MH818222.1 Puma concolor (Puma)",0.960702
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KY682747.1 Prionailurus planiceps (Flat-headed cat)",0.979322
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","MF871703.1 Homotherium latidens (European saber-tooth cat)",0.839059
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","MF871700.1 Smilodon populator (Greater saber-toothed cat)",0.925101
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KX911412.1 Lynx pardinus (Spanish lynx)",0.959615
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KU234271.1 Panthera leo persica (Asiatic lion)",0.949316
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KU133958.1 Neofelis nebulosa (Clouded leopard)",0.946716
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KX265095.1 Catopuma badia (Bay cat)",0.963498
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KX224524.1 Catopuma temminckii (Asiatic golden cat)",0.958217
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KR135744.1 Prionailurus rubiginosus (Rusty-spotted cat)",0.975148
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KR135742.1 Prionailurus viverrinus (Fishing cat)",0.984016
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KX655614.1 Panthera pardus orientalis (Amur leopard)",0.951578
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KX258452.1 Panthera spelaea (Eurasian cave lion)",0.950093
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028322.1 Leopardus jacobita (Andean mountain cat)",0.957014
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028321.1 Leopardus guigna (Kodkod)",0.954574
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028320.1 Leopardus geoffroyi (Geoffroy's cat)",0.955576
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028318.1 Leopardus wiedii (Margay)",0.959888
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028317.1 Leopardus tigrinus (Little spotted cat)",0.954178
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028316.1 Leptailurus serval (Serval)",0.962842
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028314.1 Leopardus colocolo (Colocolo)",0.957945
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028311.1 Puma yagouaroundi (Jaguarundi)",0.964119
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028310.1 Felis silvestris (Wild cat)",0.965796
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028309.1 Felis nigripes (Black-footed cat)",0.961945
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028308.1 Felis margarita (Sand cat)",0.9652
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028307.1 Felis chaus (Jungle cat)",0.961741
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028306.1 Caracal caracal (Caracal)",0.954968
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","NC_028299.1 Profelis aurata (African golden cat)",0.96094
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202285.1 Lynx rufus (Bobcat)",0.961276
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202275.1 Felis silvestris lybica (Near Eastern wildcat)",0.965485
"LC375963.1 Prionailurus iriomotensis (Iriomote cat)","KP202273.1 Felis silvestris bieti (Chinese desert cat)",0.965951
